<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RGBITR [RTSIDX],240,20231113,160000,612.690000,612.690000,611.970000,611.970000,53.000000
RGBITR [RTSIDX],240,20231114,040000,611.970000,611.970000,611.970000,611.970000,1.000000
RGBITR [RTSIDX],240,20231114,080000,612.190000,612.190000,607.950000,607.950000,322.000000
RGBITR [RTSIDX],240,20231114,120000,607.940000,608.040000,607.790000,607.790000,54.000000
RGBITR [RTSIDX],240,20231114,160000,607.780000,607.880000,607.730000,607.880000,15.000000
RGBITR [RTSIDX],240,20231115,040000,607.880000,607.880000,607.880000,607.880000,1.000000
RGBITR [RTSIDX],240,20231115,080000,608.130000,610.250000,608.130000,609.140000,207.000000
RGBITR [RTSIDX],240,20231115,120000,609.150000,609.790000,609.120000,609.790000,52.000000
RGBITR [RTSIDX],240,20231115,160000,609.800000,610.480000,609.800000,610.480000,48.000000
RGBITR [RTSIDX],240,20231116,040000,610.480000,610.480000,610.480000,610.480000,1.000000
RGBITR [RTSIDX],240,20231116,080000,610.630000,613.370000,610.630000,611.940000,245.000000
RGBITR [RTSIDX],240,20231116,120000,611.950000,611.950000,611.790000,611.860000,60.000000
RGBITR [RTSIDX],240,20231116,160000,611.850000,611.970000,611.820000,611.970000,29.000000
RGBITR [RTSIDX],240,20231117,040000,611.970000,611.970000,611.970000,611.970000,1.000000
RGBITR [RTSIDX],240,20231117,080000,612.190000,612.520000,611.890000,612.400000,268.000000
RGBITR [RTSIDX],240,20231117,120000,612.390000,612.620000,612.390000,612.620000,63.000000
RGBITR [RTSIDX],240,20231117,160000,612.630000,612.740000,612.610000,612.740000,24.000000
RGBITR [RTSIDX],240,20231120,040000,612.740000,612.740000,612.740000,612.740000,1.000000
RGBITR [RTSIDX],240,20231120,080000,613.060000,614.530000,613.060000,613.870000,221.000000
RGBITR [RTSIDX],240,20231120,120000,613.860000,613.920000,613.830000,613.880000,46.000000
RGBITR [RTSIDX],240,20231120,160000,613.890000,614.090000,613.890000,614.090000,32.000000
RGBITR [RTSIDX],240,20231121,040000,614.090000,614.090000,614.090000,614.090000,1.000000
RGBITR [RTSIDX],240,20231121,080000,614.350000,615.110000,614.250000,615.040000,185.000000
RGBITR [RTSIDX],240,20231121,120000,615.030000,615.280000,615.010000,615.280000,35.000000
RGBITR [RTSIDX],240,20231121,160000,615.270000,615.330000,615.220000,615.320000,28.000000
RGBITR [RTSIDX],240,20231122,040000,615.320000,615.320000,615.320000,615.320000,1.000000
RGBITR [RTSIDX],240,20231122,080000,615.510000,616.100000,615.480000,616.030000,178.000000
RGBITR [RTSIDX],240,20231122,120000,616.040000,616.850000,616.040000,616.850000,72.000000
RGBITR [RTSIDX],240,20231122,160000,616.860000,616.990000,616.850000,616.950000,17.000000
RGBITR [RTSIDX],240,20231123,040000,616.950000,616.950000,616.950000,616.950000,1.000000
RGBITR [RTSIDX],240,20231123,080000,617.170000,618.310000,617.170000,618.200000,190.000000
RGBITR [RTSIDX],240,20231123,120000,618.190000,618.220000,617.960000,618.210000,60.000000
RGBITR [RTSIDX],240,20231123,160000,618.200000,618.200000,618.120000,618.120000,16.000000
RGBITR [RTSIDX],240,20231124,040000,618.120000,618.120000,618.120000,618.120000,1.000000
RGBITR [RTSIDX],240,20231124,080000,618.330000,619.130000,618.330000,618.520000,175.000000
RGBITR [RTSIDX],240,20231124,120000,618.500000,618.530000,618.180000,618.180000,34.000000
RGBITR [RTSIDX],240,20231124,160000,618.170000,618.190000,618.090000,618.180000,21.000000
RGBITR [RTSIDX],240,20231127,040000,618.180000,618.180000,618.180000,618.180000,1.000000
RGBITR [RTSIDX],240,20231127,080000,618.610000,618.650000,617.560000,617.590000,174.000000
RGBITR [RTSIDX],240,20231127,120000,617.600000,617.720000,617.590000,617.720000,28.000000
RGBITR [RTSIDX],240,20231127,160000,617.730000,617.900000,617.730000,617.900000,16.000000
RGBITR [RTSIDX],240,20231128,040000,617.900000,617.900000,617.900000,617.900000,1.000000
RGBITR [RTSIDX],240,20231128,080000,618.210000,618.340000,618.070000,618.110000,171.000000
RGBITR [RTSIDX],240,20231128,120000,618.100000,618.110000,617.980000,618.010000,40.000000
RGBITR [RTSIDX],240,20231128,160000,618.020000,618.100000,618.020000,618.100000,24.000000
RGBITR [RTSIDX],240,20231129,040000,618.100000,618.100000,618.100000,618.100000,1.000000
RGBITR [RTSIDX],240,20231129,080000,618.360000,618.440000,618.110000,618.150000,154.000000
RGBITR [RTSIDX],240,20231129,120000,618.160000,618.540000,618.130000,618.540000,57.000000
RGBITR [RTSIDX],240,20231129,160000,618.550000,618.650000,618.530000,618.630000,18.000000
RGBITR [RTSIDX],240,20231130,040000,618.630000,618.630000,618.630000,618.630000,1.000000
RGBITR [RTSIDX],240,20231130,080000,618.810000,619.320000,618.510000,618.520000,189.000000
RGBITR [RTSIDX],240,20231130,120000,618.510000,618.560000,617.930000,617.930000,60.000000
RGBITR [RTSIDX],240,20231130,160000,617.920000,617.920000,617.690000,617.690000,17.000000
RGBITR [RTSIDX],240,20231201,040000,617.690000,617.690000,617.690000,617.690000,1.000000
RGBITR [RTSIDX],240,20231201,080000,617.870000,618.270000,617.870000,617.890000,142.000000
RGBITR [RTSIDX],240,20231201,120000,617.870000,617.870000,617.380000,617.380000,48.000000
RGBITR [RTSIDX],240,20231201,160000,617.370000,617.370000,616.640000,616.640000,54.000000
RGBITR [RTSIDX],240,20231204,040000,616.640000,616.640000,616.640000,616.640000,1.000000
RGBITR [RTSIDX],240,20231204,080000,616.940000,616.940000,611.830000,611.830000,288.000000
RGBITR [RTSIDX],240,20231204,120000,611.820000,612.000000,611.660000,611.960000,53.000000
RGBITR [RTSIDX],240,20231204,160000,611.950000,612.030000,611.470000,611.470000,32.000000
RGBITR [RTSIDX],240,20231205,040000,611.470000,611.470000,611.470000,611.470000,1.000000
RGBITR [RTSIDX],240,20231205,080000,611.590000,611.590000,609.680000,609.870000,223.000000
RGBITR [RTSIDX],240,20231205,120000,609.860000,610.110000,609.860000,609.870000,53.000000
RGBITR [RTSIDX],240,20231205,160000,609.860000,609.880000,609.840000,609.860000,9.000000
RGBITR [RTSIDX],240,20231206,040000,609.860000,609.860000,609.860000,609.860000,1.000000
RGBITR [RTSIDX],240,20231206,080000,610.030000,610.660000,609.820000,610.010000,215.000000
RGBITR [RTSIDX],240,20231206,120000,610.000000,610.010000,609.200000,609.200000,67.000000
RGBITR [RTSIDX],240,20231206,160000,609.190000,609.210000,608.930000,608.960000,31.000000
RGBITR [RTSIDX],240,20231207,040000,608.960000,608.960000,608.960000,608.960000,1.000000
RGBITR [RTSIDX],240,20231207,080000,609.080000,609.410000,608.620000,608.660000,233.000000
RGBITR [RTSIDX],240,20231207,120000,608.620000,608.620000,608.390000,608.420000,36.000000
RGBITR [RTSIDX],240,20231207,160000,608.430000,608.450000,608.430000,608.430000,14.000000
RGBITR [RTSIDX],240,20231208,040000,608.430000,608.430000,608.430000,608.430000,1.000000
RGBITR [RTSIDX],240,20231208,080000,608.660000,609.370000,608.650000,609.130000,180.000000
RGBITR [RTSIDX],240,20231208,120000,609.140000,609.220000,609.050000,609.130000,70.000000
RGBITR [RTSIDX],240,20231208,160000,609.110000,609.170000,609.030000,609.170000,15.000000
RGBITR [RTSIDX],240,20231211,040000,609.170000,609.170000,609.170000,609.170000,1.000000
RGBITR [RTSIDX],240,20231211,080000,609.700000,610.430000,609.310000,609.310000,197.000000
RGBITR [RTSIDX],240,20231211,120000,609.290000,609.290000,608.580000,608.580000,55.000000
RGBITR [RTSIDX],240,20231211,160000,608.570000,608.570000,607.880000,608.110000,53.000000
RGBITR [RTSIDX],240,20231212,040000,608.110000,608.110000,608.110000,608.110000,1.000000
RGBITR [RTSIDX],240,20231212,080000,608.210000,608.290000,606.480000,606.540000,209.000000
RGBITR [RTSIDX],240,20231212,120000,606.530000,606.570000,605.900000,605.900000,64.000000
RGBITR [RTSIDX],240,20231212,160000,605.890000,605.920000,605.660000,605.680000,20.000000
RGBITR [RTSIDX],240,20231213,040000,605.680000,605.680000,605.680000,605.680000,1.000000
RGBITR [RTSIDX],240,20231213,080000,605.830000,606.380000,604.850000,605.010000,240.000000
RGBITR [RTSIDX],240,20231213,120000,604.980000,604.980000,604.600000,604.600000,64.000000
RGBITR [RTSIDX],240,20231213,160000,604.620000,604.620000,604.430000,604.440000,12.000000
RGBITR [RTSIDX],240,20231214,040000,604.440000,604.440000,604.440000,604.440000,1.000000
RGBITR [RTSIDX],240,20231214,080000,604.580000,605.390000,604.580000,604.730000,170.000000
RGBITR [RTSIDX],240,20231214,120000,604.740000,604.740000,604.240000,604.240000,64.000000
RGBITR [RTSIDX],240,20231214,160000,604.250000,604.250000,604.070000,604.080000,21.000000
RGBITR [RTSIDX],240,20231215,040000,604.080000,604.080000,604.080000,604.080000,1.000000
RGBITR [RTSIDX],240,20231215,080000,604.420000,605.390000,604.390000,604.410000,204.000000
RGBITR [RTSIDX],240,20231215,120000,604.400000,604.410000,604.030000,604.280000,94.000000
RGBITR [RTSIDX],240,20231215,160000,604.290000,604.340000,604.270000,604.290000,25.000000
RGBITR [RTSIDX],240,20231218,040000,604.290000,604.290000,604.290000,604.290000,1.000000
RGBITR [RTSIDX],240,20231218,080000,608.600000,609.260000,607.590000,607.590000,406.000000
RGBITR [RTSIDX],240,20231218,120000,607.580000,607.580000,607.170000,607.480000,108.000000
RGBITR [RTSIDX],240,20231218,160000,607.490000,609.200000,607.490000,609.200000,87.000000
RGBITR [RTSIDX],240,20231219,040000,609.200000,609.200000,609.200000,609.200000,1.000000
RGBITR [RTSIDX],240,20231219,080000,609.930000,613.690000,609.930000,612.650000,271.000000
RGBITR [RTSIDX],240,20231219,120000,612.640000,612.750000,612.440000,612.460000,71.000000
RGBITR [RTSIDX],240,20231219,160000,612.490000,612.690000,612.420000,612.690000,32.000000
RGBITR [RTSIDX],240,20231220,040000,612.690000,612.690000,612.690000,612.690000,1.000000
RGBITR [RTSIDX],240,20231220,080000,613.160000,615.330000,613.160000,614.990000,211.000000
RGBITR [RTSIDX],240,20231220,120000,614.960000,615.590000,614.880000,615.590000,76.000000
RGBITR [RTSIDX],240,20231220,160000,615.600000,615.860000,615.600000,615.860000,25.000000
RGBITR [RTSIDX],240,20231221,040000,615.860000,615.860000,615.860000,615.860000,1.000000
RGBITR [RTSIDX],240,20231221,080000,616.250000,618.340000,616.250000,618.180000,183.000000
RGBITR [RTSIDX],240,20231221,120000,618.170000,618.260000,618.160000,618.180000,56.000000
RGBITR [RTSIDX],240,20231221,160000,618.190000,618.260000,618.190000,618.200000,25.000000
RGBITR [RTSIDX],240,20231222,040000,618.200000,618.200000,618.200000,618.200000,1.000000
RGBITR [RTSIDX],240,20231222,080000,618.380000,619.590000,618.380000,619.120000,165.000000
RGBITR [RTSIDX],240,20231222,120000,619.110000,619.110000,618.820000,618.820000,40.000000
RGBITR [RTSIDX],240,20231222,160000,618.830000,618.850000,618.810000,618.850000,21.000000
RGBITR [RTSIDX],240,20231225,040000,618.850000,618.850000,618.850000,618.850000,1.000000
RGBITR [RTSIDX],240,20231225,080000,619.160000,620.600000,619.150000,619.750000,190.000000
RGBITR [RTSIDX],240,20231225,120000,619.760000,619.780000,619.230000,619.290000,58.000000
RGBITR [RTSIDX],240,20231225,160000,619.280000,619.280000,619.200000,619.200000,21.000000
RGBITR [RTSIDX],240,20231226,040000,619.200000,619.200000,619.200000,619.200000,1.000000
RGBITR [RTSIDX],240,20231226,080000,619.400000,619.860000,619.130000,619.130000,196.000000
RGBITR [RTSIDX],240,20231226,120000,619.120000,619.120000,618.320000,618.320000,52.000000
RGBITR [RTSIDX],240,20231226,160000,618.310000,618.310000,617.850000,617.850000,38.000000
RGBITR [RTSIDX],240,20231227,040000,617.850000,617.850000,617.850000,617.850000,1.000000
RGBITR [RTSIDX],240,20231227,080000,618.110000,618.150000,616.870000,616.920000,206.000000
RGBITR [RTSIDX],240,20231227,120000,616.910000,616.910000,615.980000,615.980000,64.000000
RGBITR [RTSIDX],240,20231227,160000,615.990000,617.000000,615.980000,616.990000,29.000000
RGBITR [RTSIDX],240,20231228,040000,616.990000,616.990000,616.990000,616.990000,1.000000
RGBITR [RTSIDX],240,20231228,080000,617.150000,617.150000,616.630000,616.920000,187.000000
RGBITR [RTSIDX],240,20231228,120000,616.930000,616.930000,616.650000,616.750000,72.000000
RGBITR [RTSIDX],240,20231228,160000,616.760000,616.840000,616.760000,616.800000,27.000000
RGBITR [RTSIDX],240,20231229,040000,616.800000,616.800000,616.800000,616.800000,1.000000
RGBITR [RTSIDX],240,20231229,080000,617.400000,618.990000,617.330000,617.330000,245.000000
RGBITR [RTSIDX],240,20231229,120000,617.320000,617.320000,616.380000,616.410000,136.000000
RGBITR [RTSIDX],240,20231229,160000,616.420000,616.560000,616.370000,616.370000,41.000000
RGBITR [RTSIDX],240,20240103,040000,616.370000,616.370000,616.370000,616.370000,1.000000
RGBITR [RTSIDX],240,20240103,080000,617.150000,621.140000,617.150000,619.730000,270.000000
RGBITR [RTSIDX],240,20240103,120000,619.720000,619.790000,619.540000,619.540000,78.000000
RGBITR [RTSIDX],240,20240103,160000,619.530000,619.530000,619.240000,619.240000,32.000000
RGBITR [RTSIDX],240,20240104,040000,619.240000,619.240000,619.240000,619.240000,1.000000
RGBITR [RTSIDX],240,20240104,080000,619.410000,620.360000,619.100000,619.120000,161.000000
RGBITR [RTSIDX],240,20240104,120000,619.130000,619.320000,619.120000,619.320000,35.000000
RGBITR [RTSIDX],240,20240104,160000,619.330000,619.360000,619.330000,619.350000,9.000000
RGBITR [RTSIDX],240,20240105,040000,619.350000,619.350000,619.350000,619.350000,1.000000
RGBITR [RTSIDX],240,20240105,080000,619.520000,620.410000,619.470000,619.470000,174.000000
RGBITR [RTSIDX],240,20240105,120000,619.450000,619.450000,619.300000,619.310000,48.000000
RGBITR [RTSIDX],240,20240105,160000,619.300000,619.310000,619.290000,619.300000,5.000000
RGBITR [RTSIDX],240,20240108,040000,619.300000,619.300000,619.300000,619.300000,1.000000
RGBITR [RTSIDX],240,20240108,080000,620.030000,620.640000,620.010000,620.290000,141.000000
RGBITR [RTSIDX],240,20240108,120000,620.280000,620.290000,620.160000,620.160000,39.000000
RGBITR [RTSIDX],240,20240108,160000,620.170000,620.170000,620.020000,620.020000,17.000000
RGBITR [RTSIDX],240,20240109,040000,620.020000,620.020000,620.020000,620.020000,1.000000
RGBITR [RTSIDX],240,20240109,080000,620.160000,620.570000,619.730000,619.730000,173.000000
RGBITR [RTSIDX],240,20240109,120000,619.720000,619.720000,618.210000,618.210000,92.000000
RGBITR [RTSIDX],240,20240109,160000,618.200000,618.200000,617.800000,617.800000,30.000000
RGBITR [RTSIDX],240,20240110,040000,617.800000,617.800000,617.800000,617.800000,1.000000
RGBITR [RTSIDX],240,20240110,080000,617.810000,618.690000,617.360000,617.360000,183.000000
RGBITR [RTSIDX],240,20240110,120000,617.350000,617.380000,616.760000,616.760000,59.000000
RGBITR [RTSIDX],240,20240110,160000,616.750000,616.750000,616.590000,616.590000,18.000000
RGBITR [RTSIDX],240,20240111,040000,616.590000,616.590000,616.590000,616.590000,1.000000
RGBITR [RTSIDX],240,20240111,080000,617.240000,618.310000,616.130000,616.130000,195.000000
RGBITR [RTSIDX],240,20240111,120000,616.120000,616.130000,615.010000,615.010000,80.000000
RGBITR [RTSIDX],240,20240111,160000,615.000000,615.000000,614.750000,614.760000,17.000000
RGBITR [RTSIDX],240,20240112,040000,614.760000,614.760000,614.760000,614.760000,1.000000
RGBITR [RTSIDX],240,20240112,080000,615.040000,615.470000,613.220000,613.220000,231.000000
RGBITR [RTSIDX],240,20240112,120000,613.210000,613.230000,612.750000,612.750000,48.000000
RGBITR [RTSIDX],240,20240112,160000,612.760000,612.800000,612.760000,612.800000,5.000000
RGBITR [RTSIDX],240,20240115,040000,612.800000,612.800000,612.800000,612.800000,1.000000
RGBITR [RTSIDX],240,20240115,080000,613.440000,614.390000,613.440000,614.020000,169.000000
RGBITR [RTSIDX],240,20240115,120000,614.010000,614.260000,614.010000,614.260000,40.000000
RGBITR [RTSIDX],240,20240115,160000,614.270000,614.390000,614.270000,614.380000,17.000000
RGBITR [RTSIDX],240,20240116,040000,614.380000,614.380000,614.380000,614.380000,1.000000
RGBITR [RTSIDX],240,20240116,080000,614.650000,615.930000,614.650000,615.190000,178.000000
RGBITR [RTSIDX],240,20240116,120000,615.180000,615.180000,614.930000,614.930000,39.000000
RGBITR [RTSIDX],240,20240116,160000,614.940000,615.030000,614.930000,615.020000,16.000000
RGBITR [RTSIDX],240,20240117,040000,615.020000,615.020000,615.020000,615.020000,1.000000
RGBITR [RTSIDX],240,20240117,080000,615.360000,616.580000,615.360000,615.990000,177.000000
RGBITR [RTSIDX],240,20240117,120000,615.980000,616.850000,615.930000,616.850000,85.000000
RGBITR [RTSIDX],240,20240117,160000,616.830000,617.060000,616.830000,617.060000,21.000000
RGBITR [RTSIDX],240,20240118,040000,617.060000,617.060000,617.060000,617.060000,1.000000
RGBITR [RTSIDX],240,20240118,080000,617.780000,618.840000,617.780000,618.560000,191.000000
RGBITR [RTSIDX],240,20240118,120000,618.570000,618.760000,618.490000,618.760000,51.000000
RGBITR [RTSIDX],240,20240118,160000,618.770000,619.000000,618.770000,619.000000,19.000000
RGBITR [RTSIDX],240,20240119,040000,619.000000,619.000000,619.000000,619.000000,1.000000
RGBITR [RTSIDX],240,20240119,080000,619.200000,620.880000,619.200000,620.630000,170.000000
RGBITR [RTSIDX],240,20240119,120000,620.660000,620.660000,620.490000,620.530000,38.000000
RGBITR [RTSIDX],240,20240119,160000,620.520000,620.530000,620.470000,620.500000,18.000000
RGBITR [RTSIDX],240,20240122,040000,620.500000,620.500000,620.500000,620.500000,1.000000
RGBITR [RTSIDX],240,20240122,080000,620.990000,622.030000,620.990000,621.560000,175.000000
RGBITR [RTSIDX],240,20240122,120000,621.550000,621.550000,621.140000,621.140000,49.000000
RGBITR [RTSIDX],240,20240122,160000,621.130000,621.130000,620.820000,620.830000,22.000000
RGBITR [RTSIDX],240,20240123,040000,620.830000,620.830000,620.830000,620.830000,1.000000
RGBITR [RTSIDX],240,20240123,080000,621.060000,622.270000,621.060000,621.540000,212.000000
RGBITR [RTSIDX],240,20240123,120000,621.510000,621.540000,621.320000,621.330000,38.000000
RGBITR [RTSIDX],240,20240123,160000,621.340000,621.340000,621.230000,621.230000,33.000000
RGBITR [RTSIDX],240,20240124,040000,621.230000,621.230000,621.230000,621.230000,1.000000
RGBITR [RTSIDX],240,20240124,080000,621.710000,622.060000,621.200000,621.210000,168.000000
RGBITR [RTSIDX],240,20240124,120000,621.190000,621.210000,620.920000,620.920000,47.000000
RGBITR [RTSIDX],240,20240124,160000,620.910000,621.090000,620.880000,620.950000,29.000000
RGBITR [RTSIDX],240,20240125,040000,620.950000,620.950000,620.950000,620.950000,1.000000
RGBITR [RTSIDX],240,20240125,080000,621.220000,621.680000,621.220000,621.540000,156.000000
RGBITR [RTSIDX],240,20240125,120000,621.560000,621.570000,621.510000,621.510000,27.000000
RGBITR [RTSIDX],240,20240125,160000,621.520000,621.690000,621.520000,621.690000,22.000000
RGBITR [RTSIDX],240,20240126,040000,621.690000,621.690000,621.690000,621.690000,1.000000
RGBITR [RTSIDX],240,20240126,080000,621.880000,622.370000,621.880000,622.050000,130.000000
RGBITR [RTSIDX],240,20240126,120000,622.060000,622.170000,622.030000,622.160000,32.000000
RGBITR [RTSIDX],240,20240126,160000,622.150000,622.310000,622.150000,622.310000,27.000000
RGBITR [RTSIDX],240,20240129,040000,622.310000,622.310000,622.310000,622.310000,1.000000
RGBITR [RTSIDX],240,20240129,080000,622.890000,623.810000,622.880000,623.100000,175.000000
RGBITR [RTSIDX],240,20240129,120000,623.070000,623.070000,622.690000,622.690000,45.000000
RGBITR [RTSIDX],240,20240129,160000,622.680000,622.690000,622.380000,622.380000,26.000000
RGBITR [RTSIDX],240,20240130,040000,622.380000,622.380000,622.380000,622.380000,1.000000
RGBITR [RTSIDX],240,20240130,080000,622.590000,622.860000,621.780000,621.780000,166.000000
RGBITR [RTSIDX],240,20240130,120000,621.790000,621.850000,621.590000,621.590000,38.000000
RGBITR [RTSIDX],240,20240130,160000,621.580000,621.580000,621.420000,621.420000,16.000000
RGBITR [RTSIDX],240,20240131,040000,621.420000,621.420000,621.420000,621.420000,1.000000
RGBITR [RTSIDX],240,20240131,080000,621.660000,622.290000,621.620000,621.760000,177.000000
RGBITR [RTSIDX],240,20240131,120000,621.750000,621.870000,621.750000,621.870000,39.000000
RGBITR [RTSIDX],240,20240131,160000,621.860000,621.880000,621.670000,621.860000,31.000000
RGBITR [RTSIDX],240,20240201,040000,621.860000,621.860000,621.860000,621.860000,1.000000
RGBITR [RTSIDX],240,20240201,080000,622.140000,622.860000,621.920000,621.920000,179.000000
RGBITR [RTSIDX],240,20240201,120000,621.840000,621.840000,621.490000,621.500000,35.000000
RGBITR [RTSIDX],240,20240201,160000,621.490000,621.490000,621.260000,621.270000,19.000000
RGBITR [RTSIDX],240,20240202,040000,621.270000,621.270000,621.270000,621.270000,1.000000
RGBITR [RTSIDX],240,20240202,080000,621.450000,622.320000,621.140000,621.140000,179.000000
RGBITR [RTSIDX],240,20240202,120000,621.130000,621.130000,620.540000,620.540000,58.000000
RGBITR [RTSIDX],240,20240202,160000,620.520000,620.530000,620.310000,620.310000,29.000000
RGBITR [RTSIDX],240,20240205,040000,620.310000,620.310000,620.310000,620.310000,1.000000
RGBITR [RTSIDX],240,20240205,080000,620.640000,621.310000,620.640000,620.780000,146.000000
RGBITR [RTSIDX],240,20240205,120000,620.770000,620.770000,620.240000,620.240000,56.000000
RGBITR [RTSIDX],240,20240205,160000,620.220000,620.220000,620.050000,620.050000,20.000000
RGBITR [RTSIDX],240,20240206,040000,620.050000,620.050000,620.050000,620.050000,1.000000
RGBITR [RTSIDX],240,20240206,080000,620.270000,620.940000,620.170000,620.170000,135.000000
RGBITR [RTSIDX],240,20240206,120000,620.150000,620.150000,620.040000,620.050000,37.000000
RGBITR [RTSIDX],240,20240206,160000,620.060000,620.070000,620.050000,620.070000,10.000000
RGBITR [RTSIDX],240,20240207,040000,620.070000,620.070000,620.070000,620.070000,1.000000
RGBITR [RTSIDX],240,20240207,080000,620.230000,620.780000,620.180000,620.220000,135.000000
RGBITR [RTSIDX],240,20240207,120000,620.230000,620.240000,620.130000,620.200000,40.000000
RGBITR [RTSIDX],240,20240207,160000,620.210000,620.270000,620.210000,620.220000,8.000000
RGBITR [RTSIDX],240,20240208,040000,620.220000,620.220000,620.220000,620.220000,1.000000
RGBITR [RTSIDX],240,20240208,080000,620.470000,621.850000,620.470000,621.000000,162.000000
RGBITR [RTSIDX],240,20240208,120000,620.990000,621.010000,620.190000,620.190000,60.000000
RGBITR [RTSIDX],240,20240208,160000,620.170000,620.170000,619.650000,619.650000,36.000000
RGBITR [RTSIDX],240,20240209,040000,619.650000,619.650000,619.650000,619.650000,1.000000
RGBITR [RTSIDX],240,20240209,080000,619.810000,620.260000,619.130000,619.130000,176.000000
RGBITR [RTSIDX],240,20240209,120000,619.120000,619.130000,618.910000,618.990000,45.000000
RGBITR [RTSIDX],240,20240209,160000,619.000000,619.020000,618.960000,618.970000,18.000000
RGBITR [RTSIDX],240,20240212,040000,618.970000,618.970000,618.970000,618.970000,1.000000
RGBITR [RTSIDX],240,20240212,080000,619.500000,620.440000,619.480000,619.490000,165.000000
RGBITR [RTSIDX],240,20240212,120000,619.500000,619.630000,619.410000,619.580000,51.000000
RGBITR [RTSIDX],240,20240212,160000,619.590000,619.620000,619.580000,619.620000,8.000000
RGBITR [RTSIDX],240,20240213,040000,619.620000,619.620000,619.620000,619.620000,1.000000
RGBITR [RTSIDX],240,20240213,080000,619.860000,620.980000,619.860000,619.990000,169.000000
RGBITR [RTSIDX],240,20240213,120000,619.980000,620.090000,619.980000,620.070000,21.000000
RGBITR [RTSIDX],240,20240213,160000,620.060000,620.060000,619.940000,619.980000,15.000000
RGBITR [RTSIDX],240,20240214,040000,619.980000,619.980000,619.980000,619.980000,1.000000
RGBITR [RTSIDX],240,20240214,080000,620.090000,620.990000,620.090000,620.640000,150.000000
RGBITR [RTSIDX],240,20240214,120000,620.630000,620.640000,620.100000,620.100000,53.000000
RGBITR [RTSIDX],240,20240214,160000,620.110000,620.110000,620.020000,620.020000,8.000000
RGBITR [RTSIDX],240,20240215,040000,620.020000,620.020000,620.020000,620.020000,1.000000
RGBITR [RTSIDX],240,20240215,080000,620.220000,621.110000,619.290000,619.290000,206.000000
RGBITR [RTSIDX],240,20240215,120000,619.280000,619.280000,618.530000,618.530000,52.000000
RGBITR [RTSIDX],240,20240215,160000,618.520000,618.530000,618.470000,618.470000,15.000000
RGBITR [RTSIDX],240,20240216,040000,618.470000,618.470000,618.470000,618.470000,1.000000
RGBITR [RTSIDX],240,20240216,080000,618.700000,619.280000,618.590000,618.590000,161.000000
RGBITR [RTSIDX],240,20240216,120000,618.570000,618.570000,617.550000,617.550000,107.000000
RGBITR [RTSIDX],240,20240216,160000,617.540000,617.540000,617.390000,617.390000,26.000000
RGBITR [RTSIDX],240,20240219,040000,617.390000,617.390000,617.390000,617.390000,1.000000
RGBITR [RTSIDX],240,20240219,080000,617.840000,617.840000,616.740000,616.740000,164.000000
RGBITR [RTSIDX],240,20240219,120000,616.730000,616.730000,616.390000,616.390000,39.000000
RGBITR [RTSIDX],240,20240219,160000,616.380000,616.390000,616.290000,616.300000,17.000000
RGBITR [RTSIDX],240,20240220,040000,616.300000,616.300000,616.300000,616.300000,1.000000
RGBITR [RTSIDX],240,20240220,080000,616.520000,616.630000,616.050000,616.060000,155.000000
RGBITR [RTSIDX],240,20240220,120000,616.030000,616.040000,615.810000,615.820000,33.000000
RGBITR [RTSIDX],240,20240220,160000,615.830000,615.870000,615.790000,615.840000,14.000000
RGBITR [RTSIDX],240,20240221,040000,615.840000,615.840000,615.840000,615.840000,1.000000
RGBITR [RTSIDX],240,20240221,080000,615.930000,615.930000,615.140000,615.190000,176.000000
RGBITR [RTSIDX],240,20240221,120000,615.200000,615.220000,615.160000,615.180000,36.000000
RGBITR [RTSIDX],240,20240221,160000,615.160000,615.190000,615.110000,615.190000,13.000000
RGBITR [RTSIDX],240,20240222,040000,615.190000,615.190000,615.190000,615.190000,1.000000
RGBITR [RTSIDX],240,20240222,080000,615.340000,616.010000,615.250000,615.450000,151.000000
RGBITR [RTSIDX],240,20240222,120000,615.440000,615.510000,615.400000,615.510000,42.000000
RGBITR [RTSIDX],240,20240222,160000,615.500000,615.500000,615.410000,615.420000,9.000000
RGBITR [RTSIDX],240,20240226,040000,615.420000,615.420000,615.420000,615.420000,1.000000
RGBITR [RTSIDX],240,20240226,080000,616.150000,617.880000,616.150000,616.500000,240.000000
RGBITR [RTSIDX],240,20240226,120000,616.490000,616.500000,616.270000,616.280000,49.000000
RGBITR [RTSIDX],240,20240226,160000,616.270000,616.290000,616.190000,616.190000,24.000000
RGBITR [RTSIDX],240,20240227,040000,616.190000,616.190000,616.190000,616.190000,1.000000
RGBITR [RTSIDX],240,20240227,080000,616.430000,616.820000,616.200000,616.200000,130.000000
RGBITR [RTSIDX],240,20240227,120000,616.210000,616.210000,615.730000,615.730000,45.000000
RGBITR [RTSIDX],240,20240227,160000,615.720000,615.730000,615.330000,615.330000,30.000000
RGBITR [RTSIDX],240,20240228,040000,615.330000,615.330000,615.330000,615.330000,1.000000
RGBITR [RTSIDX],240,20240228,080000,615.450000,616.070000,615.450000,615.660000,115.000000
RGBITR [RTSIDX],240,20240228,120000,615.650000,615.680000,615.630000,615.640000,28.000000
